,Brand,ItemDescr,Content,UOM,Weight,PackagingType,Category,Biological,PrivateLabel,LowFat,LowSalt,LowSugar,PlantBased,Vegan,Vegetarian,LocalProduct,HighFiber,WholeGrain,Glutenfree,Sustainable,Halal,PeriodKey,QuantityCE,SalesGoodsEUR,RetailItemPrice,PriceAdjusted
853,Zuivelhoeve,Zuivelhoeve Boer'n yoghurt naturel 800 gram,800.0,GR,,bj - bucket (niet ge,Dairy,False,False,False,True,True,False,False,True,False,False,False,True,False,False,201910.0,0.0110505283813339,0.0201121517532431,2.29,2.8625
854,Zuivelhoeve,Zuivelhoeve Boer'n yoghurt naturel 800 gram,800.0,GR,,bj - bucket (niet ge,Dairy,False,False,False,True,True,False,False,True,False,False,False,True,False,False,201911.0,0.0103364639878293,0.0193953950186687,2.29,2.8625
855,Zuivelhoeve,Zuivelhoeve Boer'n yoghurt naturel 800 gram,800.0,GR,,bj - bucket (niet ge,Dairy,False,False,False,True,True,False,False,True,False,False,False,True,False,False,201912.0,0.00950380088356643,0.0165376356963317,2.29,2.8625
856,AH,AH Minneola los 1 stuk,1.0,ST,,losse verkoop,Fruits,False,True,False,False,False,False,False,False,False,False,False,False,False,False,201801.0,1.46788667621282e-06,3.11574669415278e-07,1.89,1.89
857,AH,AH Minneola los 1 stuk,1.0,ST,,losse verkoop,Fruits,False,True,False,False,False,False,False,False,False,False,False,False,False,False,201803.0,1.36464744333301e-06,3.31812709188884e-07,1.89,1.89
858,AH,AH Minneola los 1 stuk,1.0,ST,,losse verkoop,Fruits,False,True,False,False,False,False,False,False,False,False,False,False,False,False,201804.0,6.34536689863212e-07,1.37040631052805e-07,1.89,1.89
859,AH,AH Minneola los 1 stuk,1.0,ST,,losse verkoop,Fruits,False,True,False,False,False,False,False,False,False,False,False,False,False,False,201805.0,1.0473754081491e-06,2.25139724994188e-07,1.89,1.89
860,AH,AH Minneola los 1 stuk,1.0,ST,,losse verkoop,Fruits,False,True,False,False,False,False,False,False,False,False,False,False,False,False,201806.0,3.59456952975841e-06,7.73307704885363e-07,1.89,1.89
861,AH,AH Minneola los 1 stuk,1.0,ST,,losse verkoop,Fruits,False,True,False,False,False,False,False,False,False,False,False,False,False,False,201808.0,8.38029791959104e-07,1.85863251329076e-07,1.89,1.89
862,AH,AH Minneola los 1 stuk,1.0,ST,,losse verkoop,Fruits,False,True,False,False,False,False,False,False,False,False,False,False,False,False,201809.0,6.37028694320507e-07,1.4506730909826e-07,1.89,1.89
863,AH,AH Minneola los 1 stuk,1.0,ST,,losse verkoop,Fruits,False,True,False,False,False,False,False,False,False,False,False,False,False,False,201810.0,1.45878388481442e-06,3.28259205916164e-07,1.89,1.89
864,AH,AH Minneola los 1 stuk,1.0,ST,,losse verkoop,Fruits,False,True,False,False,False,False,False,False,False,False,False,False,False,False,201811.0,3.97323364931577e-06,8.41828448290047e-07,1.89,1.89
865,AH,AH Minneola los 1 stuk,1.0,ST,,losse verkoop,Fruits,False,True,False,False,False,False,False,False,False,False,False,False,False,False,201901.0,7.64960524212148e-07,1.63625092226661e-07,1.89,1.89
866,AH,AH Minneola los 1 stuk,1.0,ST,,losse verkoop,Fruits,False,True,False,False,False,False,False,False,False,False,False,False,False,False,201902.0,1.98070659727151e-06,4.34347931824523e-07,1.89,1.89
867,AH,AH Minneola los 1 stuk,1.0,ST,,losse verkoop,Fruits,False,True,False,False,False,False,False,False,False,False,False,False,False,False,201903.0,5.25499329462855e-07,1.18099939995921e-07,1.89,1.89
868,AH,AH Minneola los 1 stuk,1.0,ST,,losse verkoop,Fruits,False,True,False,False,False,False,False,False,False,False,False,False,False,False,201904.0,4.10984463965293e-07,1.00007180392138e-07,1.89,1.89
869,AH,AH Minneola los 1 stuk,1.0,ST,,losse verkoop,Fruits,False,True,False,False,False,False,False,False,False,False,False,False,False,False,201906.0,2.18820774844363e-06,5.12788607037937e-07,1.89,1.89
870,AH,AH Minneola los 1 stuk,1.0,ST,,losse verkoop,Fruits,False,True,False,False,False,False,False,False,False,False,False,False,False,False,201909.0,6.24871510795592e-07,1.28796127257007e-07,1.89,1.89
871,AH,AH Minneola los 1 stuk,1.0,ST,,losse verkoop,Fruits,False,True,False,False,False,False,False,False,False,False,False,False,False,False,201912.0,3.81618796404845e-07,7.11618950037139e-08,1.89,1.89
872,Alpro,Alpro soya dr macchiato 1 liter,1.0,LT,,pak,Dairy,False,False,False,True,False,True,True,True,False,False,False,True,False,False,201801.0,0.00429247911676231,0.00675088533823723,1.89,1.89
873,Alpro,Alpro soya dr macchiato 1 liter,1.0,LT,,pak,Dairy,False,False,False,True,False,True,True,True,False,False,False,True,False,False,201802.0,0.00564657650733807,0.00783401354141725,1.89,1.89
874,Alpro,Alpro soya dr macchiato 1 liter,1.0,LT,,pak,Dairy,False,False,False,True,False,True,True,True,False,False,False,True,False,False,201803.0,0.00457390685923307,0.00719343196857532,1.89,1.89
875,Alpro,Alpro soya dr macchiato 1 liter,1.0,LT,,pak,Dairy,False,False,False,True,False,True,True,True,False,False,False,True,False,False,201804.0,0.00463677470845687,0.0072002740564275,1.89,1.89
876,Alpro,Alpro soya dr macchiato 1 liter,1.0,LT,,pak,Dairy,False,False,False,True,False,True,True,True,False,False,False,True,False,False,201805.0,0.0060208172511257,0.0088110180593769,1.93,1.93
877,Alpro,Alpro soya dr macchiato 1 liter,1.0,LT,,pak,Dairy,False,False,False,True,False,True,True,True,False,False,False,True,False,False,201806.0,0.00397246516855212,0.00663064098063789,1.99,1.99
878,Alpro,Alpro soya dr macchiato 1 liter,1.0,LT,,pak,Dairy,False,False,False,True,False,True,True,True,False,False,False,True,False,False,201807.0,0.00326926222707603,0.00550354843174806,2.0,2.0
879,Alpro,Alpro soya dr macchiato 1 liter,1.0,LT,,pak,Dairy,False,False,False,True,False,True,True,True,False,False,False,True,False,False,201808.0,0.00456570963504943,0.00841420791215809,2.05,2.05
880,Alpro,Alpro soya dr macchiato 1 liter,1.0,LT,,pak,Dairy,False,False,False,True,False,True,True,True,False,False,False,True,False,False,201809.0,0.00447173568302948,0.0082523873907297,2.05,2.05
881,Alpro,Alpro soya dr macchiato 1 liter,1.0,LT,,pak,Dairy,False,False,False,True,False,True,True,True,False,False,False,True,False,False,201810.0,0.0038230241697412,0.00660650599318188,2.05,2.05
882,Alpro,Alpro soya dr macchiato 1 liter,1.0,LT,,pak,Dairy,False,False,False,True,False,True,True,True,False,False,False,True,False,False,201811.0,0.00387538474755981,0.00669063729072029,1.99,1.99
883,Alpro,Alpro soya dr macchiato 1 liter,1.0,LT,,pak,Dairy,False,False,False,True,False,True,True,True,False,False,False,True,False,False,201812.0,0.00459797821951986,0.00688677461948245,1.99,1.99
884,Alpro,Alpro soya dr macchiato 1 liter,1.0,LT,,pak,Dairy,False,False,False,True,False,True,True,True,False,False,False,True,False,False,201901.0,0.00362778458836763,0.00614679188716194,2.05,2.05
885,Alpro,Alpro soya dr macchiato 1 liter,1.0,LT,,pak,Dairy,False,False,False,True,False,True,True,True,False,False,False,True,False,False,201902.0,0.00397863009672372,0.00640252690424161,2.05,2.05
886,Alpro,Alpro soya dr macchiato 1 liter,1.0,LT,,pak,Dairy,False,False,False,True,False,True,True,True,False,False,False,True,False,False,201903.0,0.00458841344314815,0.00727735718420752,2.05,2.05
887,Alpro,Alpro soya dr macchiato 1 liter,1.0,LT,,pak,Dairy,False,False,False,True,False,True,True,True,False,False,False,True,False,False,201904.0,0.00421719951165653,0.00679188631831045,1.99,1.99
888,Alpro,Alpro soya dr macchiato 1 liter,1.0,LT,,pak,Dairy,False,False,False,True,False,True,True,True,False,False,False,True,False,False,201905.0,0.00413063934355231,0.00635678064211266,1.89,1.89
889,Alpro,Alpro soya dr macchiato 1 liter,1.0,LT,,pak,Dairy,False,False,False,True,False,True,True,True,False,False,False,True,False,False,201906.0,0.00533106943294873,0.00752013759893211,1.89,1.89
890,Alpro,Alpro soya dr macchiato 1 liter,1.0,LT,,pak,Dairy,False,False,False,True,False,True,True,True,False,False,False,True,False,False,201907.0,0.00491756746295543,0.00745319156483276,1.89,1.89
891,Alpro,Alpro soya dr macchiato 1 liter,1.0,LT,,pak,Dairy,False,False,False,True,False,True,True,True,False,False,False,True,False,False,201908.0,0.00532368744649823,0.00802141354180709,1.95,1.95
892,Alpro,Alpro soya dr macchiato 1 liter,1.0,LT,,pak,Dairy,False,False,False,True,False,True,True,True,False,False,False,True,False,False,201909.0,0.00591367628607277,0.0087338760095313,1.95,1.95
893,Alpro,Alpro soya dr macchiato 1 liter,1.0,LT,,pak,Dairy,False,False,False,True,False,True,True,True,False,False,False,True,False,False,201910.0,0.00440232610428632,0.0069002992450961,1.95,1.95
894,Alpro,Alpro soya dr macchiato 1 liter,1.0,LT,,pak,Dairy,False,False,False,True,False,True,True,True,False,False,False,True,False,False,201911.0,0.00457844658298163,0.00735699310442921,1.95,1.95
895,Alpro,Alpro soya dr macchiato 1 liter,1.0,LT,,pak,Dairy,False,False,False,True,False,True,True,True,False,False,False,True,False,False,201912.0,0.00441538301022924,0.00675794988486838,1.95,1.95
896,Coca-Cola,Coca cola zero 12bl 12x0.15 liter,1.8,LT,,doos,Soda,False,False,True,True,True,True,True,True,False,False,False,True,False,False,201801.0,0.00673231221907796,0.0302478218656736,5.49,3.05
897,Coca-Cola,Coca cola zero 12bl 12x0.15 liter,1.8,LT,,doos,Soda,False,False,True,True,True,True,True,True,False,False,False,True,False,False,201802.0,0.0108271507593525,0.040381733077329,5.49,3.05
898,Coca-Cola,Coca cola zero 12bl 12x0.15 liter,1.8,LT,,doos,Soda,False,False,True,True,True,True,True,True,False,False,False,True,False,False,201803.0,0.0142546212000359,0.0520523343111423,5.49,3.05
899,Coca-Cola,Coca cola zero 12bl 12x0.15 liter,1.8,LT,,doos,Soda,False,False,True,True,True,True,True,True,False,False,False,True,False,False,201804.0,0.00735147270863829,0.0322844117918517,5.49,3.05
900,Coca-Cola,Coca cola zero 12bl 12x0.15 liter,1.8,LT,,doos,Soda,False,False,True,True,True,True,True,True,False,False,False,True,False,False,201805.0,0.0162290881727092,0.0592045497891805,5.49,3.05
901,Coca-Cola,Coca cola zero 12bl 12x0.15 liter,1.8,LT,,doos,Soda,False,False,True,True,True,True,True,True,False,False,False,True,False,False,201806.0,0.012101953825211,0.0471405123171499,5.49,3.05
902,Coca-Cola,Coca cola zero 12bl 12x0.15 liter,1.8,LT,,doos,Soda,False,False,True,True,True,True,True,True,False,False,False,True,False,False,201807.0,0.0162223833501624,0.0597771934576501,5.49,3.05
903,Coca-Cola,Coca cola zero 12bl 12x0.15 liter,1.8,LT,,doos,Soda,False,False,True,True,True,True,True,True,False,False,False,True,False,False,201808.0,0.00364252696150101,0.015945149483315,5.49,3.05
904,Coca-Cola,Coca cola zero 12bl 12x0.15 liter,1.8,LT,,doos,Soda,False,False,True,True,True,True,True,True,False,False,False,True,False,False,201809.0,0.00923800923854135,0.0361616976232847,5.69,3.1611111111111114
905,Coca-Cola,Coca cola zero 12bl 12x0.15 liter,1.8,LT,,doos,Soda,False,False,True,True,True,True,True,True,False,False,False,True,False,False,201810.0,0.0169828249711906,0.0633536079586995,5.69,3.1611111111111114
906,Coca-Cola,Coca cola zero 12bl 12x0.15 liter,1.8,LT,,doos,Soda,False,False,True,True,True,True,True,True,False,False,False,True,False,False,201811.0,0.0120845277183308,0.0517888123895576,5.69,3.1611111111111114
907,Coca-Cola,Coca cola zero 12bl 12x0.15 liter,1.8,LT,,doos,Soda,False,False,True,True,True,True,True,True,False,False,False,True,False,False,201812.0,0.0183952425200655,0.0696547945366994,5.69,3.1611111111111114
908,Coca-Cola,Coca cola zero 12bl 12x0.15 liter,1.8,LT,,doos,Soda,False,False,True,True,True,True,True,True,False,False,False,True,False,False,201901.0,0.0160193287564544,0.0652962797168013,5.85,3.2499999999999996
909,Coca-Cola,Coca cola zero 12bl 12x0.15 liter,1.8,LT,,doos,Soda,False,False,True,True,True,True,True,True,False,False,False,True,False,False,201902.0,0.0159686351175486,0.0649940490921947,5.85,3.2499999999999996
910,Coca-Cola,Coca cola zero 12bl 12x0.15 liter,1.8,LT,,doos,Soda,False,False,True,True,True,True,True,True,False,False,False,True,False,False,201903.0,0.0223326976312772,0.0867773522674807,5.85,3.2499999999999996
911,Coca-Cola,Coca cola zero 12bl 12x0.15 liter,1.8,LT,,doos,Soda,False,False,True,True,True,True,True,True,False,False,False,True,False,False,201904.0,0.0216875254238559,0.0850756377599905,5.85,3.2499999999999996
912,Coca-Cola,Coca cola zero 12bl 12x0.15 liter,1.8,LT,,doos,Soda,False,False,True,True,True,True,True,True,False,False,False,True,False,False,201905.0,0.0248231460773789,0.0942765819069493,5.85,3.2499999999999996
913,Coca-Cola,Coca cola zero 12bl 12x0.15 liter,1.8,LT,,doos,Soda,False,False,True,True,True,True,True,True,False,False,False,True,False,False,201906.0,0.019711331287833,0.078792483349794,5.85,3.2499999999999996
914,Coca-Cola,Coca cola zero 12bl 12x0.15 liter,1.8,LT,,doos,Soda,False,False,True,True,True,True,True,True,False,False,False,True,False,False,201907.0,0.0270542284876083,0.0999626191591388,5.85,3.2499999999999996
915,Coca-Cola,Coca cola zero 12bl 12x0.15 liter,1.8,LT,,doos,Soda,False,False,True,True,True,True,True,True,False,False,False,True,False,False,201908.0,0.0213323486042351,0.0826213754807132,5.85,3.2499999999999996
916,Coca-Cola,Coca cola zero 12bl 12x0.15 liter,1.8,LT,,doos,Soda,False,False,True,True,True,True,True,True,False,False,False,True,False,False,201909.0,0.0261972921834099,0.0971091612246295,5.99,3.327777777777778
917,Coca-Cola,Coca cola zero 12bl 12x0.15 liter,1.8,LT,,doos,Soda,False,False,True,True,True,True,True,True,False,False,False,True,False,False,201910.0,0.0220775367981837,0.0809504642040223,5.99,3.327777777777778
918,Coca-Cola,Coca cola zero 12bl 12x0.15 liter,1.8,LT,,doos,Soda,False,False,True,True,True,True,True,True,False,False,False,True,False,False,201911.0,0.0270749381358637,0.0972456901040665,5.99,3.327777777777778
919,Coca-Cola,Coca cola zero 12bl 12x0.15 liter,1.8,LT,,doos,Soda,False,False,True,True,True,True,True,True,False,False,False,True,False,False,201912.0,0.0244849329262517,0.0890297585907243,5.99,3.327777777777778
920,Douwe Egberts,Douwe Egberts Ice coffee mocha latte 0.25 liter,0.25,LT,,blik,Dairy,False,False,True,True,False,False,False,True,False,False,False,True,False,False,201801.0,0.00284648084985951,0.0026135485763906,1.19,4.76
921,Douwe Egberts,Douwe Egberts Ice coffee mocha latte 0.25 liter,0.25,LT,,blik,Dairy,False,False,True,True,False,False,False,True,False,False,False,True,False,False,201802.0,0.00268473079524491,0.0026250712468481,1.19,4.76
922,Douwe Egberts,Douwe Egberts Ice coffee mocha latte 0.25 liter,0.25,LT,,blik,Dairy,False,False,True,True,False,False,False,True,False,False,False,True,False,False,201803.0,0.00325586359352962,0.00300649617363439,1.19,4.76
923,Douwe Egberts,Douwe Egberts Ice coffee mocha latte 0.25 liter,0.25,LT,,blik,Dairy,False,False,True,True,False,False,False,True,False,False,False,True,False,False,201804.0,0.00400775726690384,0.00358279917120871,1.09,4.36
924,Douwe Egberts,Douwe Egberts Ice coffee mocha latte 0.25 liter,0.25,LT,,blik,Dairy,False,False,True,True,False,False,False,True,False,False,False,True,False,False,201805.0,0.00652541219626455,0.00532755595456989,1.09,4.36
925,Douwe Egberts,Douwe Egberts Ice coffee mocha latte 0.25 liter,0.25,LT,,blik,Dairy,False,False,True,True,False,False,False,True,False,False,False,True,False,False,201806.0,0.00721356010714739,0.00639756909605531,1.09,4.36
926,Douwe Egberts,Douwe Egberts Ice coffee mocha latte 0.25 liter,0.25,LT,,blik,Dairy,False,False,True,True,False,False,False,True,False,False,False,True,False,False,201807.0,0.00991017178337195,0.00875821972959508,1.09,4.36
927,Douwe Egberts,Douwe Egberts Ice coffee mocha latte 0.25 liter,0.25,LT,,blik,Dairy,False,False,True,True,False,False,False,True,False,False,False,True,False,False,201808.0,0.00787758160823213,0.0077853255986286,1.14,4.56
928,Douwe Egberts,Douwe Egberts Ice coffee mocha latte 0.25 liter,0.25,LT,,blik,Dairy,False,False,True,True,False,False,False,True,False,False,False,True,False,False,201809.0,0.00696562496273951,0.00665220629938641,1.14,4.56
929,Douwe Egberts,Douwe Egberts Ice coffee mocha latte 0.25 liter,0.25,LT,,blik,Dairy,False,False,True,True,False,False,False,True,False,False,False,True,False,False,201810.0,0.00597524518381773,0.00537733228183735,1.14,4.56
930,Douwe Egberts,Douwe Egberts Ice coffee mocha latte 0.25 liter,0.25,LT,,blik,Dairy,False,False,True,True,False,False,False,True,False,False,False,True,False,False,201811.0,0.00446855063285604,0.0046677766038663,1.19,4.76
931,Douwe Egberts,Douwe Egberts Ice coffee mocha latte 0.25 liter,0.25,LT,,blik,Dairy,False,False,True,True,False,False,False,True,False,False,False,True,False,False,201812.0,0.00484872665511284,0.00445060926591661,1.19,4.76
932,Douwe Egberts,Douwe Egberts Ice coffee mocha latte 0.25 liter,0.25,LT,,blik,Dairy,False,False,True,True,False,False,False,True,False,False,False,True,False,False,201901.0,0.00433303129847869,0.0041450359315403,1.22,4.88
933,Douwe Egberts,Douwe Egberts Ice coffee mocha latte 0.25 liter,0.25,LT,,blik,Dairy,False,False,True,True,False,False,False,True,False,False,False,True,False,False,201902.0,0.00467040992435226,0.00447225651943906,1.22,4.88
934,Douwe Egberts,Douwe Egberts Ice coffee mocha latte 0.25 liter,0.25,LT,,blik,Dairy,False,False,True,True,False,False,False,True,False,False,False,True,False,False,201903.0,0.00474647886687865,0.00478472955964393,1.22,4.88
935,Douwe Egberts,Douwe Egberts Ice coffee mocha latte 0.25 liter,0.25,LT,,blik,Dairy,False,False,True,True,False,False,False,True,False,False,False,True,False,False,201904.0,0.0054168805888053,0.00516104818546527,1.22,4.88
936,Douwe Egberts,Douwe Egberts Ice coffee mocha latte 0.25 liter,0.25,LT,,blik,Dairy,False,False,True,True,False,False,False,True,False,False,False,True,False,False,201905.0,0.00536015699129269,0.00477615330077705,1.22,4.88
937,Douwe Egberts,Douwe Egberts Ice coffee mocha latte 0.25 liter,0.25,LT,,blik,Dairy,False,False,True,True,False,False,False,True,False,False,False,True,False,False,201906.0,0.00663760214377248,0.00626449137888197,1.22,4.88
938,Douwe Egberts,Douwe Egberts Ice coffee mocha latte 0.25 liter,0.25,LT,,blik,Dairy,False,False,True,True,False,False,False,True,False,False,False,True,False,False,201907.0,0.00823465226211789,0.00774477612908047,1.22,4.88
939,Douwe Egberts,Douwe Egberts Ice coffee mocha latte 0.25 liter,0.25,LT,,blik,Dairy,False,False,True,True,False,False,False,True,False,False,False,True,False,False,201908.0,0.00853309650812948,0.00724249475309978,1.22,4.88
940,Douwe Egberts,Douwe Egberts Ice coffee mocha latte 0.25 liter,0.25,LT,,blik,Dairy,False,False,True,True,False,False,False,True,False,False,False,True,False,False,201909.0,0.00707001254705144,0.00666310961410645,1.22,4.88
941,Douwe Egberts,Douwe Egberts Ice coffee mocha latte 0.25 liter,0.25,LT,,blik,Dairy,False,False,True,True,False,False,False,True,False,False,False,True,False,False,201910.0,0.00498551294891973,0.0044925019922617,1.22,4.88
942,Douwe Egberts,Douwe Egberts Ice coffee mocha latte 0.25 liter,0.25,LT,,blik,Dairy,False,False,True,True,False,False,False,True,False,False,False,True,False,False,201911.0,0.00435663663793986,0.00440792911900366,1.22,4.88
943,Douwe Egberts,Douwe Egberts Ice coffee mocha latte 0.25 liter,0.25,LT,,blik,Dairy,False,False,True,True,False,False,False,True,False,False,False,True,False,False,201912.0,0.00421210101009111,0.00389151046422301,1.22,4.88
944,AH,AH Scharrel gerookte kipfilet 1 kilogram,1.0,KG,0.15,tray,Meat,False,True,True,False,True,False,False,False,True,False,False,True,True,False,201801.0,0.0577210150937137,0.0435428337956529,16.99,16.99
945,AH,AH Scharrel gerookte kipfilet 1 kilogram,1.0,KG,0.15,tray,Meat,False,True,True,False,True,False,False,False,True,False,False,True,True,False,201802.0,0.0929127797957135,0.0554692759414382,16.99,16.99
946,AH,AH Scharrel gerookte kipfilet 1 kilogram,1.0,KG,0.15,tray,Meat,False,True,True,False,True,False,False,False,True,False,False,True,True,False,201803.0,0.0652189169540294,0.0488496778358989,16.99,16.99
947,AH,AH Scharrel gerookte kipfilet 1 kilogram,1.0,KG,0.15,tray,Meat,False,True,True,False,True,False,False,False,True,False,False,True,True,False,201804.0,0.12170320098937,0.0681953138116675,16.99,16.99
948,AH,AH Scharrel gerookte kipfilet 1 kilogram,1.0,KG,0.15,tray,Meat,False,True,True,False,True,False,False,False,True,False,False,True,True,False,201805.0,0.0922507003478249,0.0626173963362605,16.99,16.99
949,AH,AH Scharrel gerookte kipfilet 1 kilogram,1.0,KG,0.15,tray,Meat,False,True,True,False,True,False,False,False,True,False,False,True,True,False,201806.0,0.132555183428944,0.0834194327573104,17.99,17.99
950,AH,AH Scharrel gerookte kipfilet 1 kilogram,1.0,KG,0.15,tray,Meat,False,True,True,False,True,False,False,False,True,False,False,True,True,False,201807.0,0.113418811248379,0.087914584955636,17.99,17.99
951,AH,AH Scharrel gerookte kipfilet 1 kilogram,1.0,KG,0.15,tray,Meat,False,True,True,False,True,False,False,False,True,False,False,True,True,False,201808.0,0.0924839086601673,0.0693268759799753,17.99,17.99
952,AH,AH Scharrel gerookte kipfilet 1 kilogram,1.0,KG,0.15,tray,Meat,False,True,True,False,True,False,False,False,True,False,False,True,True,False,201809.0,0.0868802842454763,0.0582868900792081,17.99,17.99
953,AH,AH Scharrel gerookte kipfilet 1 kilogram,1.0,KG,0.15,tray,Meat,False,True,True,False,True,False,False,False,True,False,False,True,True,False,201810.0,0.0599270375227359,0.0462663725131459,17.99,17.99
954,AH,AH Scharrel gerookte kipfilet 1 kilogram,1.0,KG,0.15,tray,Meat,False,True,True,False,True,False,False,False,True,False,False,True,True,False,201811.0,0.0808753351365693,0.0542904504739639,17.99,17.99
955,AH,AH Scharrel gerookte kipfilet 1 kilogram,1.0,KG,0.15,tray,Meat,False,True,True,False,True,False,False,False,True,False,False,True,True,False,201812.0,0.0509402364488316,0.039845901642918,17.99,17.99
956,AH,AH Scharrel gerookte kipfilet 1 kilogram,1.0,KG,0.15,tray,Meat,False,True,True,False,True,False,False,False,True,False,False,True,True,False,201901.0,0.0464822941238742,0.0432477861288863,18.5,18.5
957,AH,AH Scharrel gerookte kipfilet 1 kilogram,1.0,KG,0.15,tray,Meat,False,True,True,False,True,False,False,False,True,False,False,True,True,False,201902.0,0.0456009376937004,0.036493927492234,18.5,18.5
958,AH,AH Scharrel gerookte kipfilet 1 kilogram,1.0,KG,0.15,tray,Meat,False,True,True,False,True,False,False,False,True,False,False,True,True,False,201903.0,0.0828895154749295,0.06127986984858,18.5,18.5
959,AH,AH Scharrel gerookte kipfilet 1 kilogram,1.0,KG,0.15,tray,Meat,False,True,True,False,True,False,False,False,True,False,False,True,True,False,201904.0,0.0626912500198186,0.0479714690825438,18.5,18.5
960,AH,AH Scharrel gerookte kipfilet 1 kilogram,1.0,KG,0.15,tray,Meat,False,True,True,False,True,False,False,False,True,False,False,True,True,False,201905.0,0.0534506815498551,0.0455731337826247,18.5,18.5
961,AH,AH Scharrel gerookte kipfilet 1 kilogram,1.0,KG,0.15,tray,Meat,False,True,True,False,True,False,False,False,True,False,False,True,True,False,201906.0,0.0829431060367182,0.0629991913436485,18.5,18.5
962,AH,AH Scharrel gerookte kipfilet 1 kilogram,1.0,KG,0.15,tray,Meat,False,True,True,False,True,False,False,False,True,False,False,True,True,False,201907.0,0.0884285548249983,0.0688202217472159,18.5,18.5
963,AH,AH Scharrel gerookte kipfilet 1 kilogram,1.0,KG,0.15,tray,Meat,False,True,True,False,True,False,False,False,True,False,False,True,True,False,201908.0,0.0752295398856233,0.0583119714556783,18.5,18.5
964,AH,AH Scharrel gerookte kipfilet 1 kilogram,1.0,KG,0.15,tray,Meat,False,True,True,False,True,False,False,False,True,False,False,True,True,False,201909.0,0.0479940849549097,0.0393617129692486,18.5,18.5
965,AH,AH Scharrel gerookte kipfilet 1 kilogram,1.0,KG,0.15,tray,Meat,False,True,True,False,True,False,False,False,True,False,False,True,True,False,201910.0,0.0500244419097278,0.0394740973184872,18.5,18.5
966,AH,AH Scharrel gerookte kipfilet 1 kilogram,1.0,KG,0.15,tray,Meat,False,True,True,False,True,False,False,False,True,False,False,True,True,False,201911.0,0.0352437673325665,0.0304260865657318,18.5,18.5
967,AH,AH Scharrel gerookte kipfilet 1 kilogram,1.0,KG,0.15,tray,Meat,False,True,True,False,True,False,False,False,True,False,False,True,True,False,201912.0,0.0310572088135711,0.0267648329022957,18.5,18.5
968,AH,AH Surimi flakes 200 gram,200.0,GR,,packed not ot. speci,Meat,False,True,False,False,True,False,False,False,False,False,False,False,True,False,201801.0,0.0187396718330538,0.0112389231570269,1.79,8.95
969,AH,AH Surimi flakes 200 gram,200.0,GR,,packed not ot. speci,Meat,False,True,False,False,True,False,False,False,False,False,False,False,True,False,201802.0,0.0166493311768347,0.00976099404367299,1.79,8.95
970,AH,AH Surimi flakes 200 gram,200.0,GR,,packed not ot. speci,Meat,False,True,False,False,True,False,False,False,False,False,False,False,True,False,201803.0,0.016245621422444,0.00985878206005237,1.79,8.95
971,AH,AH Surimi flakes 200 gram,200.0,GR,,packed not ot. speci,Meat,False,True,False,False,True,False,False,False,False,False,False,False,True,False,201804.0,0.0190682066839575,0.0117827588592724,1.99,9.950000000000001
972,AH,AH Surimi flakes 200 gram,200.0,GR,,packed not ot. speci,Meat,False,True,False,False,True,False,False,False,False,False,False,False,True,False,201805.0,0.0179613789303629,0.0110227305869996,1.99,9.950000000000001
973,AH,AH Surimi flakes 200 gram,200.0,GR,,packed not ot. speci,Meat,False,True,False,False,True,False,False,False,False,False,False,False,True,False,201806.0,0.0199872519002405,0.0127694383723329,1.99,9.950000000000001
974,AH,AH Surimi flakes 200 gram,200.0,GR,,packed not ot. speci,Meat,False,True,False,False,True,False,False,False,False,False,False,False,True,False,201807.0,0.0234395647554697,0.0140389865398309,1.99,9.950000000000001
975,AH,AH Surimi flakes 200 gram,200.0,GR,,packed not ot. speci,Meat,False,True,False,False,True,False,False,False,False,False,False,False,True,False,201808.0,0.0206155394783811,0.0122211207724597,1.99,9.950000000000001
976,AH,AH Surimi flakes 200 gram,200.0,GR,,packed not ot. speci,Meat,False,True,False,False,True,False,False,False,False,False,False,False,True,False,201809.0,0.0150568442012342,0.0098471632435151,1.99,9.950000000000001
977,AH,AH Surimi flakes 200 gram,200.0,GR,,packed not ot. speci,Meat,False,True,False,False,True,False,False,False,False,False,False,False,True,False,201810.0,0.014583268456012,0.00911206998500903,1.99,9.950000000000001
978,AH,AH Surimi flakes 200 gram,200.0,GR,,packed not ot. speci,Meat,False,True,False,False,True,False,False,False,False,False,False,False,True,False,201811.0,0.0150004554293114,0.00961673543130342,1.99,9.950000000000001
979,AH,AH Surimi flakes 200 gram,200.0,GR,,packed not ot. speci,Meat,False,True,False,False,True,False,False,False,False,False,False,False,True,False,201812.0,0.0144664179209235,0.00958957934942751,1.99,9.950000000000001
980,AH,AH Surimi flakes 200 gram,200.0,GR,,packed not ot. speci,Meat,False,True,False,False,True,False,False,False,False,False,False,False,True,False,201901.0,0.0131098784986807,0.00953000208730462,2.05,10.249999999999998
981,AH,AH Surimi flakes 200 gram,200.0,GR,,packed not ot. speci,Meat,False,True,False,False,True,False,False,False,False,False,False,False,True,False,201902.0,0.0119620574817205,0.00764330266594364,2.05,10.249999999999998
982,AH,AH Surimi flakes 200 gram,200.0,GR,,packed not ot. speci,Meat,False,True,False,False,True,False,False,False,False,False,False,False,True,False,201903.0,0.0118641252096311,0.00836651811838498,2.05,10.249999999999998
